bucket	run	request_id	opcode	peer	stage	value_us
ge_1000	stress_b32_run01	98	2	127.0.0.1:4501	total_us	8989
ge_1000	stress_b32_run01	99	2	127.0.0.1:4501	request_queue_us	4015
ge_1000	stress_b32_run01	99	2	127.0.0.1:4501	poller_queue_us	1446
ge_1000	stress_b32_run01	99	2	127.0.0.1:4501	data_transfer_us	2409
ge_1000	stress_b32_run01	99	2	127.0.0.1:4501	response_transfer_us	2320
ge_1000	stress_b32_run01	99	2	127.0.0.1:4501	total_us	9213
ge_1000	stress_b32_run01	100	2	127.0.0.1:4501	request_queue_us	4228
ge_1000	stress_b32_run01	100	2	127.0.0.1:4501	poller_queue_us	1227
ge_1000	stress_b32_run01	100	2	127.0.0.1:4501	data_transfer_us	2617
ge_1000	stress_b32_run01	100	2	127.0.0.1:4501	response_transfer_us	2012
ge_1000	stress_b32_run01	100	2	127.0.0.1:4501	total_us	9394
ge_1000	stress_b32_run01	101	2	127.0.0.1:4501	request_queue_us	4448
ge_1000	stress_b32_run01	101	2	127.0.0.1:4501	poller_queue_us	1029
ge_1000	stress_b32_run01	101	2	127.0.0.1:4501	data_transfer_us	2947
ge_1000	stress_b32_run01	101	2	127.0.0.1:4501	response_transfer_us	1745
ge_1000	stress_b32_run01	101	2	127.0.0.1:4501	total_us	9579
ge_1000	stress_b32_run01	72	2	127.0.0.1:4502	request_queue_us	4643
near_1000_800_999	stress_b32_run01	72	2	127.0.0.1:4502	poller_queue_us	824
ge_1000	stress_b32_run01	72	2	127.0.0.1:4502	data_transfer_us	3079
ge_1000	stress_b32_run01	72	2	127.0.0.1:4502	response_transfer_us	1562
ge_1000	stress_b32_run01	72	2	127.0.0.1:4502	total_us	9656
ge_1000	stress_b32_run01	73	2	127.0.0.1:4502	request_queue_us	4846
around_500_400_799	stress_b32_run01	73	2	127.0.0.1:4502	poller_queue_us	610
ge_1000	stress_b32_run01	73	2	127.0.0.1:4502	data_transfer_us	3133
ge_1000	stress_b32_run01	73	2	127.0.0.1:4502	response_transfer_us	1416
ge_1000	stress_b32_run01	73	2	127.0.0.1:4502	total_us	9761
ge_1000	stress_b32_run01	74	2	127.0.0.1:4502	request_queue_us	5059
ge_1000	stress_b32_run01	74	2	127.0.0.1:4502	data_transfer_us	3163
ge_1000	stress_b32_run01	74	2	127.0.0.1:4502	response_transfer_us	1232
ge_1000	stress_b32_run01	74	2	127.0.0.1:4502	total_us	9835
ge_1000	stress_b32_run01	75	2	127.0.0.1:4502	request_queue_us	5284
ge_1000	stress_b32_run01	75	2	127.0.0.1:4502	data_transfer_us	3193
ge_1000	stress_b32_run01	75	2	127.0.0.1:4502	response_transfer_us	1065
ge_1000	stress_b32_run01	75	2	127.0.0.1:4502	total_us	9945
ge_1000	stress_b32_run01	76	2	127.0.0.1:4502	request_queue_us	5527
ge_1000	stress_b32_run01	76	2	127.0.0.1:4502	poller_queue_us	3132
ge_1000	stress_b32_run01	76	2	127.0.0.1:4502	data_transfer_us	4276
ge_1000	stress_b32_run01	76	2	127.0.0.1:4502	response_transfer_us	3172
ge_1000	stress_b32_run01	76	2	127.0.0.1:4502	total_us	13346
ge_1000	stress_b32_run01	77	2	127.0.0.1:4502	request_queue_us	5745
ge_1000	stress_b32_run01	77	2	127.0.0.1:4502	poller_queue_us	2931
ge_1000	stress_b32_run01	77	2	127.0.0.1:4502	data_transfer_us	4299
ge_1000	stress_b32_run01	77	2	127.0.0.1:4502	response_transfer_us	3007
ge_1000	stress_b32_run01	77	2	127.0.0.1:4502	total_us	13423
ge_1000	stress_b32_run01	78	2	127.0.0.1:4502	request_queue_us	5944
ge_1000	stress_b32_run01	78	2	127.0.0.1:4502	poller_queue_us	2735
ge_1000	stress_b32_run01	78	2	127.0.0.1:4502	data_transfer_us	4376
ge_1000	stress_b32_run01	78	2	127.0.0.1:4502	response_transfer_us	2821
ge_1000	stress_b32_run01	78	2	127.0.0.1:4502	total_us	13494
ge_1000	stress_b32_run01	79	2	127.0.0.1:4502	request_queue_us	6139
ge_1000	stress_b32_run01	79	2	127.0.0.1:4502	poller_queue_us	2525
ge_1000	stress_b32_run01	79	2	127.0.0.1:4502	data_transfer_us	4425
ge_1000	stress_b32_run01	79	2	127.0.0.1:4502	response_transfer_us	2643
ge_1000	stress_b32_run01	79	2	127.0.0.1:4502	total_us	13571
ge_1000	stress_b32_run01	102	2	127.0.0.1:4501	request_queue_us	6347
ge_1000	stress_b32_run01	102	2	127.0.0.1:4501	poller_queue_us	2296
ge_1000	stress_b32_run01	102	2	127.0.0.1:4501	data_transfer_us	4508
ge_1000	stress_b32_run01	102	2	127.0.0.1:4501	response_transfer_us	2307
ge_1000	stress_b32_run01	102	2	127.0.0.1:4501	total_us	13643
ge_1000	stress_b32_run01	103	2	127.0.0.1:4501	request_queue_us	6575
ge_1000	stress_b32_run01	103	2	127.0.0.1:4501	poller_queue_us	2102
ge_1000	stress_b32_run01	103	2	127.0.0.1:4501	data_transfer_us	4640
ge_1000	stress_b32_run01	103	2	127.0.0.1:4501	response_transfer_us	2143
ge_1000	stress_b32_run01	103	2	127.0.0.1:4501	total_us	13714
ge_1000	stress_b32_run01	104	2	127.0.0.1:4501	request_queue_us	6767
ge_1000	stress_b32_run01	104	2	127.0.0.1:4501	poller_queue_us	1869
ge_1000	stress_b32_run01	104	2	127.0.0.1:4501	data_transfer_us	4638
ge_1000	stress_b32_run01	104	2	127.0.0.1:4501	response_transfer_us	2010
ge_1000	stress_b32_run01	104	2	127.0.0.1:4501	total_us	13787
ge_1000	stress_b32_run01	105	2	127.0.0.1:4501	request_queue_us	6999
ge_1000	stress_b32_run01	105	2	127.0.0.1:4501	poller_queue_us	1662
ge_1000	stress_b32_run01	105	2	127.0.0.1:4501	data_transfer_us	4649
ge_1000	stress_b32_run01	105	2	127.0.0.1:4501	response_transfer_us	1870
ge_1000	stress_b32_run01	105	2	127.0.0.1:4501	total_us	13867
ge_1000	stress_b32_run01	106	2	127.0.0.1:4501	request_queue_us	7204
ge_1000	stress_b32_run01	106	2	127.0.0.1:4501	poller_queue_us	1341
ge_1000	stress_b32_run01	106	2	127.0.0.1:4501	data_transfer_us	4546
ge_1000	stress_b32_run01	106	2	127.0.0.1:4501	response_transfer_us	1729
ge_1000	stress_b32_run01	106	2	127.0.0.1:4501	total_us	13938
ge_1000	stress_b32_run01	107	2	127.0.0.1:4501	request_queue_us	7522
ge_1000	stress_b32_run01	107	2	127.0.0.1:4501	poller_queue_us	1156
ge_1000	stress_b32_run01	107	2	127.0.0.1:4501	data_transfer_us	4573
ge_1000	stress_b32_run01	107	2	127.0.0.1:4501	response_transfer_us	1592
ge_1000	stress_b32_run01	107	2	127.0.0.1:4501	total_us	14010
ge_1000	stress_b32_run01	108	2	127.0.0.1:4501	request_queue_us	7706
near_1000_800_999	stress_b32_run01	108	2	127.0.0.1:4501	poller_queue_us	914
ge_1000	stress_b32_run01	108	2	127.0.0.1:4501	data_transfer_us	4539
ge_1000	stress_b32_run01	108	2	127.0.0.1:4501	response_transfer_us	1460
ge_1000	stress_b32_run01	108	2	127.0.0.1:4501	total_us	14087
ge_1000	stress_b32_run01	109	2	127.0.0.1:4501	request_queue_us	7948
around_500_400_799	stress_b32_run01	109	2	127.0.0.1:4501	poller_queue_us	666
ge_1000	stress_b32_run01	109	2	127.0.0.1:4501	data_transfer_us	4502
ge_1000	stress_b32_run01	109	2	127.0.0.1:4501	response_transfer_us	1328
ge_1000	stress_b32_run01	109	2	127.0.0.1:4501	total_us	14161
ge_1000	stress_b32_run01	110	2	127.0.0.1:4501	request_queue_us	8193
around_500_400_799	stress_b32_run01	110	2	127.0.0.1:4501	poller_queue_us	416
ge_1000	stress_b32_run01	110	2	127.0.0.1:4501	data_transfer_us	4460
ge_1000	stress_b32_run01	110	2	127.0.0.1:4501	response_transfer_us	1189
ge_1000	stress_b32_run01	110	2	127.0.0.1:4501	total_us	14232
ge_1000	stress_b32_run01	111	2	127.0.0.1:4501	request_queue_us	8442
ge_1000	stress_b32_run01	111	2	127.0.0.1:4501	data_transfer_us	4436
ge_1000	stress_b32_run01	111	2	127.0.0.1:4501	response_transfer_us	1068
ge_1000	stress_b32_run01	111	2	127.0.0.1:4501	total_us	14320
ge_1000	stress_b32_run01	112	2	127.0.0.1:4501	request_queue_us	8678
ge_1000	stress_b32_run01	112	2	127.0.0.1:4501	poller_queue_us	4348
ge_1000	stress_b32_run01	112	2	127.0.0.1:4501	data_transfer_us	5499
ge_1000	stress_b32_run01	112	2	127.0.0.1:4501	response_transfer_us	2369
ge_1000	stress_b32_run01	112	2	127.0.0.1:4501	total_us	16912
ge_1000	stress_b32_run01	113	2	127.0.0.1:4501	request_queue_us	8903
ge_1000	stress_b32_run01	113	2	127.0.0.1:4501	poller_queue_us	4125
ge_1000	stress_b32_run01	113	2	127.0.0.1:4501	data_transfer_us	5487
ge_1000	stress_b32_run01	113	2	127.0.0.1:4501	response_transfer_us	2240
ge_1000	stress_b32_run01	113	2	127.0.0.1:4501	total_us	16989
ge_1000	stress_b32_run01	114	2	127.0.0.1:4501	request_queue_us	8995
ge_1000	stress_b32_run01	114	2	127.0.0.1:4501	poller_queue_us	3933
ge_1000	stress_b32_run01	114	2	127.0.0.1:4501	data_transfer_us	5508
ge_1000	stress_b32_run01	114	2	127.0.0.1:4501	response_transfer_us	2107
ge_1000	stress_b32_run01	114	2	127.0.0.1:4501	total_us	16939
ge_1000	stress_b32_run01	115	2	127.0.0.1:4501	request_queue_us	9186
ge_1000	stress_b32_run01	115	2	127.0.0.1:4501	poller_queue_us	3745
ge_1000	stress_b32_run01	115	2	127.0.0.1:4501	data_transfer_us	5525
ge_1000	stress_b32_run01	115	2	127.0.0.1:4501	response_transfer_us	1975
ge_1000	stress_b32_run01	115	2	127.0.0.1:4501	total_us	17016
ge_1000	stress_b32_run01	116	2	127.0.0.1:4501	request_queue_us	9370
ge_1000	stress_b32_run01	116	2	127.0.0.1:4501	poller_queue_us	3550
ge_1000	stress_b32_run01	116	2	127.0.0.1:4501	data_transfer_us	5546
ge_1000	stress_b32_run01	116	2	127.0.0.1:4501	response_transfer_us	1844
ge_1000	stress_b32_run01	116	2	127.0.0.1:4501	total_us	17088
ge_1000	stress_b32_run01	117	2	127.0.0.1:4501	request_queue_us	9539
ge_1000	stress_b32_run01	117	2	127.0.0.1:4501	poller_queue_us	3354
ge_1000	stress_b32_run01	117	2	127.0.0.1:4501	data_transfer_us	5554
ge_1000	stress_b32_run01	117	2	127.0.0.1:4501	response_transfer_us	1709
ge_1000	stress_b32_run01	117	2	127.0.0.1:4501	total_us	17136
ge_1000	stress_b32_run01	118	2	127.0.0.1:4501	request_queue_us	9733
ge_1000	stress_b32_run01	118	2	127.0.0.1:4501	poller_queue_us	3165
ge_1000	stress_b32_run01	118	2	127.0.0.1:4501	data_transfer_us	5575
ge_1000	stress_b32_run01	118	2	127.0.0.1:4501	response_transfer_us	1583
ge_1000	stress_b32_run01	118	2	127.0.0.1:4501	total_us	17214
ge_1000	stress_b32_run01	119	2	127.0.0.1:4501	request_queue_us	9893
ge_1000	stress_b32_run01	119	2	127.0.0.1:4501	poller_queue_us	2948
ge_1000	stress_b32_run01	119	2	127.0.0.1:4501	data_transfer_us	5564
ge_1000	stress_b32_run01	119	2	127.0.0.1:4501	response_transfer_us	1447
ge_1000	stress_b32_run01	119	2	127.0.0.1:4501	total_us	17259
ge_1000	stress_b32_run01	120	2	127.0.0.1:4501	request_queue_us	10107
ge_1000	stress_b32_run01	120	2	127.0.0.1:4501	poller_queue_us	2719
ge_1000	stress_b32_run01	120	2	127.0.0.1:4501	data_transfer_us	5542
ge_1000	stress_b32_run01	120	2	127.0.0.1:4501	response_transfer_us	1312
ge_1000	stress_b32_run01	120	2	127.0.0.1:4501	total_us	17329
ge_1000	stress_b32_run01	121	2	127.0.0.1:4501	request_queue_us	10289
ge_1000	stress_b32_run01	121	2	127.0.0.1:4501	poller_queue_us	2479
ge_1000	stress_b32_run01	121	2	127.0.0.1:4501	data_transfer_us	5508
ge_1000	stress_b32_run01	121	2	127.0.0.1:4501	response_transfer_us	1177
ge_1000	stress_b32_run01	121	2	127.0.0.1:4501	total_us	17353
ge_1000	stress_b32_run01	122	2	127.0.0.1:4501	request_queue_us	10526
ge_1000	stress_b32_run01	122	2	127.0.0.1:4501	poller_queue_us	2234
ge_1000	stress_b32_run01	122	2	127.0.0.1:4501	data_transfer_us	5473
ge_1000	stress_b32_run01	122	2	127.0.0.1:4501	response_transfer_us	1045
ge_1000	stress_b32_run01	122	2	127.0.0.1:4501	total_us	17425
ge_1000	stress_b32_run01	123	2	127.0.0.1:4501	request_queue_us	10770
ge_1000	stress_b32_run01	123	2	127.0.0.1:4501	poller_queue_us	2049
ge_1000	stress_b32_run01	123	2	127.0.0.1:4501	data_transfer_us	5500
near_1000_800_999	stress_b32_run01	123	2	127.0.0.1:4501	response_transfer_us	904
ge_1000	stress_b32_run01	123	2	127.0.0.1:4501	total_us	17494
around_500_400_799	stress_b32_run01	124	2	127.0.0.1:4501	response_transfer_us	550
ge_1000	stress_b32_run01	124	2	127.0.0.1:4501	total_us	1454
around_500_400_799	stress_b32_run01	80	2	127.0.0.1:4502	data_transfer_us	425
ge_1000	stress_b32_run01	80	2	127.0.0.1:4502	response_transfer_us	1642
ge_1000	stress_b32_run01	80	2	127.0.0.1:4502	total_us	2992
around_500_400_799	stress_b32_run01	81	2	127.0.0.1:4502	request_queue_us	637
around_500_400_799	stress_b32_run01	81	2	127.0.0.1:4502	poller_queue_us	535
near_1000_800_999	stress_b32_run01	81	2	127.0.0.1:4502	data_transfer_us	928
ge_1000	stress_b32_run01	81	2	127.0.0.1:4502	response_transfer_us	1189
ge_1000	stress_b32_run01	81	2	127.0.0.1:4502	total_us	3176
near_1000_800_999	stress_b32_run01	82	2	127.0.0.1:4502	request_queue_us	814
ge_1000	stress_b32_run01	82	2	127.0.0.1:4502	data_transfer_us	1135
near_1000_800_999	stress_b32_run01	82	2	127.0.0.1:4502	response_transfer_us	974
ge_1000	stress_b32_run01	82	2	127.0.0.1:4502	total_us	3366
ge_1000	stress_b32_run01	83	2	127.0.0.1:4502	request_queue_us	1028
ge_1000	stress_b32_run01	83	2	127.0.0.1:4502	data_transfer_us	1341
ge_1000	stress_b32_run01	83	2	127.0.0.1:4502	response_transfer_us	2320
ge_1000	stress_b32_run01	83	2	127.0.0.1:4502	total_us	5127
ge_1000	stress_b32_run01	84	2	127.0.0.1:4502	request_queue_us	1231
ge_1000	stress_b32_run01	84	2	127.0.0.1:4502	poller_queue_us	1308
ge_1000	stress_b32_run01	84	2	127.0.0.1:4502	data_transfer_us	2124
ge_1000	stress_b32_run01	84	2	127.0.0.1:4502	response_transfer_us	1435
ge_1000	stress_b32_run01	84	2	127.0.0.1:4502	total_us	5212
ge_1000	stress_b32_run01	85	2	127.0.0.1:4502	request_queue_us	1496
ge_1000	stress_b32_run01	85	2	127.0.0.1:4502	poller_queue_us	1108
ge_1000	stress_b32_run01	85	2	127.0.0.1:4502	data_transfer_us	2153
ge_1000	stress_b32_run01	85	2	127.0.0.1:4502	response_transfer_us	1290
ge_1000	stress_b32_run01	85	2	127.0.0.1:4502	total_us	5291
ge_1000	stress_b32_run01	86	2	127.0.0.1:4502	request_queue_us	1694
near_1000_800_999	stress_b32_run01	86	2	127.0.0.1:4502	poller_queue_us	917
ge_1000	stress_b32_run01	86	2	127.0.0.1:4502	data_transfer_us	2190
ge_1000	stress_b32_run01	86	2	127.0.0.1:4502	response_transfer_us	1152
ge_1000	stress_b32_run01	86	2	127.0.0.1:4502	total_us	5369
ge_1000	stress_b32_run01	87	2	127.0.0.1:4502	request_queue_us	1884
around_500_400_799	stress_b32_run01	87	2	127.0.0.1:4502	poller_queue_us	692
ge_1000	stress_b32_run01	87	2	127.0.0.1:4502	data_transfer_us	2181
ge_1000	stress_b32_run01	87	2	127.0.0.1:4502	response_transfer_us	1022
ge_1000	stress_b32_run01	87	2	127.0.0.1:4502	total_us	5445
ge_1000	stress_b32_run01	88	2	127.0.0.1:4502	request_queue_us	2106
around_500_400_799	stress_b32_run01	88	2	127.0.0.1:4502	poller_queue_us	514
ge_1000	stress_b32_run01	88	2	127.0.0.1:4502	data_transfer_us	2204
near_1000_800_999	stress_b32_run01	88	2	127.0.0.1:4502	response_transfer_us	887
ge_1000	stress_b32_run01	88	2	127.0.0.1:4502	total_us	5518
ge_1000	stress_b32_run01	89	2	127.0.0.1:4502	request_queue_us	2283
ge_1000	stress_b32_run01	89	2	127.0.0.1:4502	data_transfer_us	2183
around_500_400_799	stress_b32_run01	89	2	127.0.0.1:4502	response_transfer_us	760
ge_1000	stress_b32_run01	89	2	127.0.0.1:4502	total_us	5591
ge_1000	stress_b32_run01	90	2	127.0.0.1:4502	request_queue_us	2514
ge_1000	stress_b32_run01	90	2	127.0.0.1:4502	data_transfer_us	2200
around_500_400_799	stress_b32_run01	90	2	127.0.0.1:4502	response_transfer_us	638
ge_1000	stress_b32_run01	90	2	127.0.0.1:4502	total_us	5669
ge_1000	stress_b32_run01	91	2	127.0.0.1:4502	request_queue_us	2696
ge_1000	stress_b32_run01	91	2	127.0.0.1:4502	poller_queue_us	2106
ge_1000	stress_b32_run01	91	2	127.0.0.1:4502	data_transfer_us	2821
around_500_400_799	stress_b32_run01	91	2	127.0.0.1:4502	response_transfer_us	698
ge_1000	stress_b32_run01	91	2	127.0.0.1:4502	total_us	6585
ge_1000	stress_b32_run01	92	2	127.0.0.1:4502	request_queue_us	2923
ge_1000	stress_b32_run01	92	2	127.0.0.1:4502	poller_queue_us	1917
ge_1000	stress_b32_run01	92	2	127.0.0.1:4502	data_transfer_us	2845
around_500_400_799	stress_b32_run01	92	2	127.0.0.1:4502	response_transfer_us	561
ge_1000	stress_b32_run01	92	2	127.0.0.1:4502	total_us	6659
ge_1000	stress_b32_run01	93	2	127.0.0.1:4502	request_queue_us	3109
ge_1000	stress_b32_run01	93	2	127.0.0.1:4502	poller_queue_us	1724
ge_1000	stress_b32_run01	93	2	127.0.0.1:4502	data_transfer_us	2862
around_500_400_799	stress_b32_run01	93	2	127.0.0.1:4502	response_transfer_us	429
ge_1000	stress_b32_run01	93	2	127.0.0.1:4502	total_us	6732
ge_1000	stress_b32_run01	94	2	127.0.0.1:4502	request_queue_us	3300
ge_1000	stress_b32_run01	94	2	127.0.0.1:4502	poller_queue_us	1530
ge_1000	stress_b32_run01	94	2	127.0.0.1:4502	data_transfer_us	2878
ge_1000	stress_b32_run01	94	2	127.0.0.1:4502	total_us	6803
ge_1000	stress_b8_run01	1	0	127.0.0.1:4500	response_submit_us	1822
ge_1000	stress_b8_run01	1	0	127.0.0.1:4500	response_transfer_us	1497
ge_1000	stress_b8_run01	1	0	127.0.0.1:4500	total_us	3560
around_500_400_799	stress_b8_run01	2	0	127.0.0.1:4500	total_us	504
ge_1000	stress_b8_run01	1	1	127.0.0.1:4501	taskworker_prepare_us	2315
ge_1000	stress_b8_run01	1	1	127.0.0.1:4501	data_transfer_us	1240
ge_1000	stress_b8_run01	1	1	127.0.0.1:4501	total_us	3872
around_500_400_799	stress_b8_run01	3	0	127.0.0.1:4500	total_us	495
around_500_400_799	stress_b8_run01	5	0	127.0.0.1:4500	total_us	445
around_500_400_799	stress_b8_run01	8	0	127.0.0.1:4500	total_us	460
around_500_400_799	stress_b8_run01	2	1	127.0.0.1:4501	metadata_prepare_us	491
around_500_400_799	stress_b8_run01	2	1	127.0.0.1:4501	taskworker_prepare_us	494
near_1000_800_999	stress_b8_run01	2	1	127.0.0.1:4501	total_us	856
near_1000_800_999	stress_b8_run01	3	2	127.0.0.1:4501	data_transfer_us	889
ge_1000	stress_b8_run01	3	2	127.0.0.1:4501	response_transfer_us	1572
ge_1000	stress_b8_run01	3	2	127.0.0.1:4501	total_us	3351
around_500_400_799	stress_b8_run01	4	2	127.0.0.1:4501	request_queue_us	657
near_1000_800_999	stress_b8_run01	4	2	127.0.0.1:4501	data_transfer_us	973
ge_1000	stress_b8_run01	4	2	127.0.0.1:4501	response_transfer_us	1445
ge_1000	stress_b8_run01	4	2	127.0.0.1:4501	total_us	3421
ge_1000	stress_b8_run01	1	2	127.0.0.1:4502	taskworker_prepare_us	1931
ge_1000	stress_b8_run01	1	2	127.0.0.1:4502	data_transfer_us	2771
ge_1000	stress_b8_run01	1	2	127.0.0.1:4502	response_transfer_us	2091
ge_1000	stress_b8_run01	1	2	127.0.0.1:4502	total_us	7069
ge_1000	stress_b8_run01	2	2	127.0.0.1:4502	request_queue_us	2036
ge_1000	stress_b8_run01	2	2	127.0.0.1:4502	data_transfer_us	2746
ge_1000	stress_b8_run01	2	2	127.0.0.1:4502	response_transfer_us	1954
ge_1000	stress_b8_run01	2	2	127.0.0.1:4502	total_us	7124
ge_1000	stress_b8_run01	3	2	127.0.0.1:4502	request_queue_us	2263
ge_1000	stress_b8_run01	3	2	127.0.0.1:4502	data_transfer_us	2761
ge_1000	stress_b8_run01	3	2	127.0.0.1:4502	response_transfer_us	1821
ge_1000	stress_b8_run01	3	2	127.0.0.1:4502	total_us	7185
ge_1000	stress_b8_run01	4	2	127.0.0.1:4502	request_queue_us	2432
ge_1000	stress_b8_run01	4	2	127.0.0.1:4502	data_transfer_us	2781
ge_1000	stress_b8_run01	4	2	127.0.0.1:4502	response_transfer_us	1696
ge_1000	stress_b8_run01	4	2	127.0.0.1:4502	total_us	7235
ge_1000	stress_b8_run01	5	2	127.0.0.1:4502	request_queue_us	2555
ge_1000	stress_b8_run01	5	2	127.0.0.1:4502	data_transfer_us	2793
ge_1000	stress_b8_run01	5	2	127.0.0.1:4502	response_transfer_us	1569
ge_1000	stress_b8_run01	5	2	127.0.0.1:4502	total_us	7246
ge_1000	stress_b8_run01	6	2	127.0.0.1:4502	request_queue_us	2751
ge_1000	stress_b8_run01	6	2	127.0.0.1:4502	data_transfer_us	2806
ge_1000	stress_b8_run01	6	2	127.0.0.1:4502	response_transfer_us	1447
ge_1000	stress_b8_run01	6	2	127.0.0.1:4502	total_us	7328
near_1000_800_999	stress_b8_run01	5	2	127.0.0.1:4501	request_queue_us	844
near_1000_800_999	stress_b8_run01	5	2	127.0.0.1:4501	poller_queue_us	886
ge_1000	stress_b8_run01	5	2	127.0.0.1:4501	data_transfer_us	2402
ge_1000	stress_b8_run01	5	2	127.0.0.1:4501	response_transfer_us	1151
ge_1000	stress_b8_run01	5	2	127.0.0.1:4501	total_us	4749
ge_1000	stress_b8_run01	6	2	127.0.0.1:4501	request_queue_us	1052
around_500_400_799	stress_b8_run01	6	2	127.0.0.1:4501	poller_queue_us	658
ge_1000	stress_b8_run01	6	2	127.0.0.1:4501	data_transfer_us	2380
ge_1000	stress_b8_run01	6	2	127.0.0.1:4501	response_transfer_us	1036
ge_1000	stress_b8_run01	6	2	127.0.0.1:4501	total_us	4823
ge_1000	stress_b8_run01	7	2	127.0.0.1:4501	request_queue_us	1278
around_500_400_799	stress_b8_run01	7	2	127.0.0.1:4501	poller_queue_us	478
ge_1000	stress_b8_run01	7	2	127.0.0.1:4501	data_transfer_us	2392
near_1000_800_999	stress_b8_run01	7	2	127.0.0.1:4501	response_transfer_us	907
ge_1000	stress_b8_run01	7	2	127.0.0.1:4501	total_us	4885
ge_1000	stress_b8_run01	8	2	127.0.0.1:4501	request_queue_us	1456
ge_1000	stress_b8_run01	8	2	127.0.0.1:4501	data_transfer_us	2404
around_500_400_799	stress_b8_run01	8	2	127.0.0.1:4501	response_transfer_us	787
ge_1000	stress_b8_run01	8	2	127.0.0.1:4501	total_us	4954
around_500_400_799	stress_b8_run01	9	0	127.0.0.1:4500	response_submit_us	450
near_1000_800_999	stress_b8_run01	9	0	127.0.0.1:4500	total_us	849
around_500_400_799	stress_b8_run01	12	0	127.0.0.1:4500	total_us	406
around_500_400_799	stress_b8_run01	15	0	127.0.0.1:4500	total_us	439
around_500_400_799	stress_b8_run01	7	2	127.0.0.1:4502	taskworker_prepare_us	469
ge_1000	stress_b8_run01	7	2	127.0.0.1:4502	response_transfer_us	1166
ge_1000	stress_b8_run01	7	2	127.0.0.1:4502	total_us	2210
around_500_400_799	stress_b8_run01	8	2	127.0.0.1:4502	request_queue_us	461
around_500_400_799	stress_b8_run01	8	2	127.0.0.1:4502	data_transfer_us	654
ge_1000	stress_b8_run01	8	2	127.0.0.1:4502	response_transfer_us	2184
ge_1000	stress_b8_run01	8	2	127.0.0.1:4502	total_us	3742
around_500_400_799	stress_b8_run01	9	2	127.0.0.1:4502	request_queue_us	673
near_1000_800_999	stress_b8_run01	9	2	127.0.0.1:4502	data_transfer_us	896
ge_1000	stress_b8_run01	9	2	127.0.0.1:4502	response_transfer_us	1790
ge_1000	stress_b8_run01	9	2	127.0.0.1:4502	total_us	3833
near_1000_800_999	stress_b8_run01	10	2	127.0.0.1:4502	request_queue_us	861
near_1000_800_999	stress_b8_run01	10	2	127.0.0.1:4502	poller_queue_us	951
ge_1000	stress_b8_run01	10	2	127.0.0.1:4502	data_transfer_us	1239
ge_1000	stress_b8_run01	10	2	127.0.0.1:4502	response_transfer_us	1427
ge_1000	stress_b8_run01	10	2	127.0.0.1:4502	total_us	3943
ge_1000	stress_b8_run01	11	2	127.0.0.1:4502	request_queue_us	1090
around_500_400_799	stress_b8_run01	11	2	127.0.0.1:4502	poller_queue_us	767
ge_1000	stress_b8_run01	11	2	127.0.0.1:4502	data_transfer_us	1320
ge_1000	stress_b8_run01	11	2	127.0.0.1:4502	response_transfer_us	1255
ge_1000	stress_b8_run01	11	2	127.0.0.1:4502	total_us	4029
ge_1000	stress_b8_run01	12	2	127.0.0.1:4502	request_queue_us	1273
around_500_400_799	stress_b8_run01	12	2	127.0.0.1:4502	poller_queue_us	586
ge_1000	stress_b8_run01	12	2	127.0.0.1:4502	data_transfer_us	1398
ge_1000	stress_b8_run01	12	2	127.0.0.1:4502	response_transfer_us	1096
ge_1000	stress_b8_run01	12	2	127.0.0.1:4502	total_us	4116
ge_1000	stress_b8_run01	13	2	127.0.0.1:4502	request_queue_us	1453
ge_1000	stress_b8_run01	13	2	127.0.0.1:4502	data_transfer_us	1412
near_1000_800_999	stress_b8_run01	13	2	127.0.0.1:4502	response_transfer_us	926
ge_1000	stress_b8_run01	13	2	127.0.0.1:4502	total_us	4230
ge_1000	stress_b8_run01	14	2	127.0.0.1:4502	request_queue_us	1712
ge_1000	stress_b8_run01	14	2	127.0.0.1:4502	data_transfer_us	1540
around_500_400_799	stress_b8_run01	14	2	127.0.0.1:4502	response_transfer_us	662
ge_1000	stress_b8_run01	14	2	127.0.0.1:4502	total_us	4309
ge_1000	stress_b8_run01	9	2	127.0.0.1:4501	request_queue_us	1852
around_500_400_799	stress_b8_run01	9	2	127.0.0.1:4501	taskworker_prepare_us	559
ge_1000	stress_b8_run01	9	2	127.0.0.1:4501	poller_queue_us	1186
ge_1000	stress_b8_run01	9	2	127.0.0.1:4501	data_transfer_us	1933
near_1000_800_999	stress_b8_run01	9	2	127.0.0.1:4501	response_transfer_us	816
ge_1000	stress_b8_run01	9	2	127.0.0.1:4501	total_us	5309
ge_1000	stress_b8_run01	10	2	127.0.0.1:4501	request_queue_us	2409
near_1000_800_999	stress_b8_run01	10	2	127.0.0.1:4501	poller_queue_us	943
ge_1000	stress_b8_run01	10	2	127.0.0.1:4501	data_transfer_us	1905
around_500_400_799	stress_b8_run01	10	2	127.0.0.1:4501	response_transfer_us	689
ge_1000	stress_b8_run01	10	2	127.0.0.1:4501	total_us	5368
ge_1000	stress_b8_run01	11	2	127.0.0.1:4501	request_queue_us	2611
around_500_400_799	stress_b8_run01	11	2	127.0.0.1:4501	poller_queue_us	740
ge_1000	stress_b8_run01	11	2	127.0.0.1:4501	data_transfer_us	1896
